School Code,School Name,TOTAL_Enrollment,Economically Disadvantaged,% Economically Disadvantaged,% African American,% Asian,% Hispanic,% White,% Native American,"% Native Hawaiian, Pacific Islander","% Multi-Race, Non-Hispanic",Total # of Classes,Average Class Size,Number of Students,Average Expenditures per Pupil,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% GED,% Dropped Out,% Permanently Excluded,High School Graduates (#),Attending Coll./Univ. (#),% Attending College,% Private Two-Year,% Private Four-Year,% Public Two-Year,% Public Four-Year,% MA Community College,% MA State University,% UMass,AP_Test Takers,AP_Tests Taken,AP_One Test,AP_Two Tests,AP_Three Tests,AP_Four Tests,AP_Five or More Tests,AP_Score=1,AP_Score=2,AP_Score=3,AP_Score=4,AP_Score=5,% AP_Score 1-2,% AP_Score 3-5,SAT_Tests Taken,Average SAT_Reading,Average SAT_Writing,Average SAT_Math
350052,Charles Sumner,558,309,55.4,19.2,1.4,60.8,14.2,0,0.2,4.3,296,18.9,584,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350515,Charlestown High,910,572,62.9,33.1,17,43.5,5.2,0.1,0,1.1,451,15.2,952,19246.36,217,53.9,22.1,2.8,1.4,19.8,0,139,91,65.5,0,33,35.2,31.9,34.1,7.7,20.9,104,154,61,36,7,0,0,77,37,19,9,12,74,26,121,346,349,433
350430,Clarence R Edwards Middle,335,196,58.5,13.1,7.5,68.1,9.6,0,0,1.8,185,19.4,397,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350518,Community Academy,44,32,72.7,68.2,0,25,2.3,0,0,4.5,51,7.6,76,19246.36,29,20.7,20.7,0,6.9,51.7,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
350581,Community Academy of Science and Health,365,244,66.8,69.6,3.3,23.3,2.2,0,0,1.6,172,16.6,442,19246.36,111,75.7,18.9,0.9,0.9,3.6,0,74,39,52.7,0,10.3,69.2,20.5,66.7,2.6,15.4,63,117,26,20,17,0,0,89,23,3,2,0,95.7,4.3,82,337,340,374
350020,Curley K-8 School,948,495,52.2,18.7,2.5,53.8,20.1,0,0.1,4.7,368,19,950,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350062,Curtis Guild,309,174,56.3,1,0.6,81.2,16.5,0,0,0.6,158,16.8,365,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350066,Dante Alighieri Montessori School,96,32,33.3,1,0,62.5,30.2,0,0,6.3,75,6.6,87,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350072,David A Ellis,438,331,75.6,35.8,0.2,59.6,2.5,0.2,0,1.6,178,18.6,483,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350074,Dearborn,309,190,61.5,67.3,0.3,26.5,1.6,0.6,0,3.6,177,13.9,277,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350077,Dennis C Haley,452,187,41.4,30.8,1.1,36.9,24.8,0.2,0.4,5.8,179,22.9,461,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350080,Donald Mckay,732,368,50.3,2.2,0.5,89.2,7.2,0,0,0.8,315,19.2,722,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350651,Dorchester Academy,99,72,72.7,61.6,1,32.3,4,0,0,1,115,10.7,124,19246.36,61,16.4,41,0,4.9,37.7,0,57,32,56.1,0,25,50,25,50,9.4,12.5,,,,,,,,,,,,,,,10,373,384,405
350008,Dr. Catherine Ellison-Rosa Parks Early Ed School,189,119,63,50.3,1.1,42.9,3.2,1.1,0,1.6,54,18.2,190,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350266,Dr. William Henderson Lower,217,81,37.3,25.8,13.8,17.5,40.1,0,0.5,2.3,47,25.1,225,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350426,Dr. William Henderson Upper,505,276,54.7,43.2,6.7,25.7,21.6,0.2,0.2,2.4,211,17.1,413,19246.36,34,55.9,26.5,0,2.9,14.7,0,,,,,,,,,,,,,,,,,,,,,,,,,18,338,316,352
350006,ELC - West Zone,114,53,46.5,22.8,7.9,49.1,14,0.9,0,5.3,23,17.4,95,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350009,East Boston Early Childhood Center,170,84,49.4,5.9,1.2,62.4,28.2,0,0,2.4,42,17.9,183,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350530,East Boston High,1496,688,46,6.9,1.3,77.7,12.8,0.6,0,0.8,460,17.7,1588,19246.36,331,67.7,17.8,0.3,1.2,12.7,0.3,254,143,56.3,0,26.6,46.2,27.3,44.1,11.2,15.4,213,307,145,47,16,5,0,187,77,28,12,3,86,14,170,384,389,415
350375,Edison K-8,688,407,59.2,19.9,15.7,45.3,15.7,0.6,0.1,2.6,371,19.8,855,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350088,Edward Everett,278,174,62.6,42.8,19.1,30.6,4,0.4,0,3.2,91,20.9,295,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350096,Eliot Elementary,558,114,20.4,9.5,6.8,19.7,58.1,0.2,0.2,5.6,288,18.7,520,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350100,Ellis Mendell,244,85,34.8,22.5,0.4,33.6,36.1,0,0,7.4,81,18.4,237,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350522,Excel High School,525,339,64.6,37.7,21.9,28.8,9.7,0.4,0.4,1.1,247,17,587,19246.36,166,66.3,13.3,0,1.8,18.7,0,126,90,71.4,0,16.7,55.6,27.8,53.3,4.4,23.3,58,80,38,18,2,0,0,48,17,12,1,2,81.3,18.8,88,345,359,405
350540,Fenway High School,360,174,48.3,33.9,3.6,55.3,5.3,0,0.3,1.7,107,21.9,342,19246.36,73,87.7,6.8,0,1.4,4.1,0,77,58,75.3,1.7,37.9,17.2,43.1,15.5,17.2,20.7,,,,,,,,,,,,,,,69,392,393,437
350116,Franklin D Roosevelt,453,198,43.7,33.1,2.2,43,20.1,0,0.2,1.3,122,23,472,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350326,Gardner Pilot Academy,401,206,51.4,12,5.2,64.8,13.5,0,0.5,4,142,16.9,387,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350122,George H Conley,222,107,48.2,36.5,2.7,39.2,18.9,0,0,2.7,137,15.1,232,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350543,Greater Egleston Community High School,225,135,60,30.7,0,61.8,4.9,0.9,0,1.8,67,15.3,267,19246.36,96,27.1,61.5,1,2.1,8.3,0,33,17,51.5,0,29.4,52.9,17.6,52.9,0,17.6,,,,,,,,,,,,,,,12,357,357,403
350200,Harvard-Kent,495,369,74.5,23,29.1,34.5,10.1,0.2,0.2,2.8,285,16.8,532,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350010,Haynes Early Education Center,187,128,68.4,52.4,2.1,38.5,2.1,1.1,0,3.7,61,16.5,181,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350135,Henry Grew,239,158,66.1,42.7,2.1,42.7,7.1,0,0.4,5,99,21.6,286,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350015,Higginson,173,131,75.7,41,0.6,53.8,1.2,0,0.6,2.9,73,17.7,196,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350377,Higginson/Lewis K-8,355,280,78.9,51.5,0.8,40.3,1.7,0.6,0,5.1,221,18.1,438,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350750,Horace Mann School for the Deaf,90,66,73.3,37.8,6.7,41.1,11.1,0,0,3.3,119,5.8,106,19246.36,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
350141,Hugh Roe O'Donnell,272,145,53.3,0.7,2.6,91.2,4,0,0,1.5,80,23.1,296,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350013,Jackson Mann,765,483,63.1,38.4,11,39.1,8.1,0.3,0,3.1,398,18.4,855,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350146,James Condon Elementary,846,547,64.7,34.9,7.4,31.6,22.5,0.1,0.5,3.1,458,20.1,869,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350154,James J Chittick,296,201,67.9,64.2,1.7,26.7,3.7,0,0,3.7,143,15.5,331,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350156,James Otis,398,198,49.7,5,2,69.1,22.4,0,0,1.5,77,17.3,415,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350485,James P Timilty Middle,371,261,70.4,29.4,1.6,65.8,0.5,0,0.3,2.4,179,21,473,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350153,James W Hennigan,638,437,68.5,27.7,2.2,62.1,6.1,0,0.2,1.7,358,16.8,658,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350525,Jeremiah E Burke High,489,299,61.1,72.8,0.6,22.5,3.3,0,0,0.8,184,18.2,554,19246.36,169,74,9.5,0,1.2,15.4,0,136,62,45.6,0,22.6,58.1,19.4,54.8,6.5,11.3,76,105,47,29,0,0,0,80,20,5,0,0,95.2,4.8,86,355,347,380
350172,John D Philbrick,172,82,47.7,40.7,1.2,32.6,22.1,0,0.6,2.9,53,22,168,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350166,John F Kennedy,382,262,68.6,20.4,1,71.5,4.7,0,0,2.4,202,15.6,417,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350179,John W McCormack,444,322,72.5,32,7.2,55,5,0,0,0.9,371,19.4,596,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350180,John Winthrop,329,235,71.4,58.4,2.7,31.9,0.9,0.6,1.5,4,155,18.7,362,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350182,Joseph J Hurley,353,183,51.8,6.2,0.6,72.5,18.1,0,0,2.5,143,19.2,357,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350183,Joseph Lee,639,424,66.4,53.4,6.3,28.8,6.3,0,0.3,5,186,21.6,670,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350184,Joseph P Manning,158,48,30.4,19,3.8,27.8,41.1,0,0.6,7.6,88,14.8,164,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350181,Joseph P Tynan,268,215,80.2,39.2,8.2,27.6,18.7,0,0,6.3,75,11.1,358,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350286,Josiah Quincy,854,470,55,15.7,57.1,13.5,9.7,0.1,0,3.9,467,17.9,804,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350190,Joyce Kilmer,435,105,24.1,13.6,8.7,17.5,54.9,0,0.2,5.1,167,18.9,483,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350376,King K-8,490,377,76.9,63.3,0.8,30,1.2,0.2,0.4,4.1,208,20.8,518,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350001,Lee Academy,187,126,67.4,56.1,7,24.6,6.4,2.1,0.5,3.2,41,15.6,194,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350383,Lilla G. Frederick Middle School,519,359,69.2,45.9,9.2,40.7,1.3,0,0.2,2.7,280,16.4,591,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350262,Lyndon,582,157,27,8.8,2.1,33,53.4,0,0,2.7,212,17.9,551,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350004,Lyon K-8,139,43,30.9,15.8,10.1,30.9,36,0,0,7.2,75,15,137,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350655,Lyon Upper 9-12,126,62,49.2,24.6,6.3,34.1,30.2,0,0,4.8,80,11.9,124,19246.36,34,88.2,8.8,0,0,2.9,0,28,21,75,0,42.9,23.8,33.3,23.8,0,33.3,2,,,,,,,,,,,,,,29,411,364,389
350537,Madison Park High,841,573,68.1,39.2,0.8,53.9,2.5,0.5,0.1,3,450,11.7,839,19246.36,254,59.1,18.5,0.4,1.6,20.5,0,208,97,46.6,1,26.8,55.7,16.5,55.7,2.1,14.4,,,,,,,,,,,,,,,60,352,346,358
350215,Manassah E Bradley,286,126,44.1,4.9,6.3,54.9,30.4,0,0,3.5,89,21.4,318,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350549,Margarita Muniz Academy,284,183,64.4,4.2,0,93.3,1.4,0,0,1.1,129,17.5,288,19246.36,80,76.3,20,0,1.3,2.5,0,,,,,,,,,,,91,104,78,13,0,0,0,13,22,35,29,5,33.7,66.3,57,362,368,402
350656,Mario Umana Academy,922,491,53.3,3.6,1.8,85.8,7.8,0,0.1,0.9,281,18.1,889,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350227,Mather,617,372,60.3,37.8,31.3,18,6.6,0.5,0,5.8,271,21.4,644,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350226,Mattahunt,634,439,69.2,71.5,0.2,23.7,2.2,0.2,0,2.4,437,15.6,716,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350229,Maurice J Tobin,465,351,75.5,31.8,0.2,63.7,1.9,0.2,0.2,1.9,272,19.6,494,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350231,Michael J Perkins,238,201,84.5,42.9,2.1,38.7,11.3,1.3,0,3.8,75,21.9,242,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350378,Mildred Avenue K-8,505,347,68.7,66.3,1.2,26.5,2.2,1.8,0,2,182,17.7,473,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350382,Mission Hill School,217,102,47,20.7,0.5,39.2,31.8,0.5,0.5,6.9,9,31.2,237,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350237,Mozart,175,68,38.9,26.9,5.7,21.1,37.1,0.6,0,8.6,73,14.7,179,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350243,Nathan Hale,174,110,63.2,50.6,2.9,36.8,5.2,0,0,4.6,78,20.8,176,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350542,New Mission High School,320,170,53.1,65,0.3,31.6,1.3,0.6,0,1.3,163,16.5,316,19246.36,78,98.7,0,0,1.3,0,0,57,51,89.5,0,58.8,15.7,25.5,15.7,11.8,11.8,108,227,28,45,32,2,1,134,70,15,7,1,89.9,10.1,79,397,404,428
350138,O W Holmes,368,263,71.5,60.3,2.7,27.7,2.7,0.3,0.5,5.7,132,21.1,395,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350575,O'Bryant School Math/Science,1437,643,44.7,32.8,22.5,30.8,11.1,0.4,0.1,2.2,392,22.3,1423,19246.36,251,95.6,2.4,0,0.4,1.6,0,253,224,88.5,0,39.3,14.3,46.4,14.3,9.4,34.4,400,694,161,186,51,2,0,179,238,166,68,43,60.1,39.9,240,482,482,527
350255,Oliver Hazard Perry,222,96,43.2,17.1,3.2,17.1,58.6,0,0.5,3.6,119,14.8,247,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350257,Orchard Gardens,886,598,67.5,46.8,1.5,46.7,2,0.5,0.3,2.1,372,20.6,896,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350264,Patrick J Kennedy,297,149,50.2,2.4,2,88.6,6.4,0,0,0.7,78,21.8,307,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350268,Paul A Dever,415,329,79.3,22.9,5.5,64.3,4.3,0.2,0.2,2.4,260,17.4,507,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350014,Pauline Agassiz Shaw Elementary School,203,138,68,65.5,3,25.1,3,0,0,3.4,36,21.3,158,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350278,Phineas Bates,280,132,47.1,27.5,5.7,37.1,23.9,0.4,0,5.4,90,20.8,289,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350565,Quincy Upper School,506,322,63.6,21.3,51,20.4,4.3,0.2,0.2,2.6,186,24.7,499,19246.36,53,86.8,11.3,0,1.9,0,0,55,42,76.4,0,28.6,21.4,50,21.4,9.5,38.1,,,,,,,,,,,,,,,47,409,409,459
350691,Rafael Hernandez,407,239,58.7,2.2,0,90.4,5.4,0,0,2,163,22,408,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350240,Richard J Murphy,946,415,43.9,18.7,38.9,20,18.3,0.3,0.4,3.4,346,22.8,950,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350298,Roger Clap,170,86,50.6,37.6,5.9,28.8,25.3,0.6,0,1.8,46,21.6,168,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350302,Samuel Adams,294,149,50.7,4.1,0.3,75.5,18,0.7,0,1.4,130,15.9,312,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350304,Samuel W Mason,231,145,62.8,49.4,1.7,37.2,6.1,0.4,0.9,4.3,51,17.9,242,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350308,Sarah Greenwood,399,278,69.7,23.6,0,73.7,1,0,0.3,1.5,139,16.5,427,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350690,Snowden International School at Copley,439,275,62.6,35.3,6.6,49.7,5.2,0.5,0.7,2.1,151,17.7,371,19246.36,82,70.7,13.4,0,0,15.9,0,65,49,75.4,2,16.3,49,32.7,46.9,14.3,16.3,1,,,,,,,,,,,,,,63,382,368,390
350657,TechBoston Academy,972,647,66.6,65.9,3.8,24.2,2.9,0.4,0.2,2.6,548,17.3,992,19246.36,134,84.3,9.7,0,0.7,5.2,0,118,84,71.2,0,28.6,46.4,25,45.2,9.5,15.5,61,100,24,35,2,0,0,34,32,22,4,8,66,34,114,365,370,402
350535,The English High,553,361,65.3,41.6,1.6,53.9,2,0.4,0,0.5,215,15.1,572,19246.36,138,58.7,10.9,0.7,1.4,28.3,0,93,53,57,1.9,15.1,56.6,26.4,52.8,11.3,13.2,36,56,23,7,5,1,0,39,11,4,2,0,89.3,10.7,66,333,333,362
350328,Thomas J Kenny,332,225,67.8,41.3,17.2,20.5,16.6,0.3,0,4.2,159,16.4,321,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350167,UP Academy Holland,759,548,72.2,43.5,4.6,41.8,3.6,0,0.1,6.5,150,31.8,752,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350579,Urban Science Academy,432,238,55.1,50.9,1.4,36.3,8.3,0.2,0,2.8,310,15.3,552,19246.36,120,70,17.5,0,0.8,11.7,0,88,50,56.8,0,26,54,20,52,8,10,72,98,50,19,2,1,0,64,27,6,1,0,92.9,7.1,60,387,380,401
350346,Warren-Prescott,582,253,43.5,13.7,5.3,24.4,51.4,0.3,0.2,4.6,240,18.9,562,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350445,Washington Irving Middle,344,209,60.8,41.3,1.2,47.4,7.3,0.6,0,2.3,272,19.1,438,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350658,West Roxbury Academy,496,295,59.5,47.4,2,37.7,10.5,0.6,0.2,1.6,243,18,574,19246.36,163,73.6,13.5,0,0.6,12.3,0,124,78,62.9,1.3,19.2,50,29.5,46.2,12.8,16.7,61,111,24,24,13,0,0,104,7,0,0,0,100,0,94,360,354,372
350366,William E Russell,385,228,59.2,29.9,11.9,51.7,2.1,0.8,0.3,3.4,112,21.3,415,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350360,William Ellery Channing,244,141,57.8,48.8,1.6,38.9,7.8,0,0.4,2.5,147,16.7,311,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350258,William H Ohrenberger,602,279,46.3,23.4,4.7,44,23.6,0.2,0.3,3.8,310,21.1,687,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350363,William McKinley,337,251,74.5,47.8,0.9,37.4,10.4,0.3,0,3.3,512,6.7,389,19246.36,51,29.4,47.1,0,2,21.6,0,28,6,21.4,0,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,
350370,William Monroe Trotter,536,401,74.8,59.9,0.6,32.5,2.8,0,0.7,3.5,156,22.3,537,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350374,Winship Elementary,243,107,44,18.5,12.3,36.2,28,0,0.4,4.5,117,18.1,254,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350380,Young Achievers,582,385,66.2,52.6,0,44.2,1.5,0.2,0,1.5,197,17.1,559,19246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360505,Bourne High School,436,108,24.8,1.6,2.1,4.4,87.6,0,0.2,4.1,262,16.4,481,14969.24,149,91.9,4.7,0.7,0,2.7,0,113,77,68.1,0,26,48.1,26,48.1,15.6,5.2,96,196,32,35,24,3,2,26,51,60,45,14,39.3,60.7,104,499,490,508
360325,Bourne Middle School,711,156,21.9,1.4,2.4,3,89.5,0.8,0,3,409,20.3,761,14969.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360005,Bournedale Elementary School,433,117,27,1.6,0.7,3.7,89.6,0.9,0.2,3.2,201,16.5,459,14969.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360010,Peebles Elementary School,355,103,29,2.3,1.4,3.7,86.5,2,0.3,3.9,170,17.4,344,14969.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380005,Harry Lee Cole,327,12,3.7,0,4.6,3.1,87.2,0.3,0,4.9,117,12.5,313,16222.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380013,Spofford Pond,428,16,3.7,0.2,3.3,2.6,91.4,0,0.2,2.3,204,16.3,429,16222.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390005,Boylston Elementary,293,25,8.5,1.4,4.8,3.4,86,0.7,0,3.8,168,18,305,13226.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400033,Archie T Morrison,421,119,28.3,8.6,13.3,5.2,70.8,0,0.2,1.9,212,18.8,395,13837.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400505,Braintree High,1755,314,17.9,5.9,13.1,3.7,76.3,0.1,0.1,0.8,851,16.1,1723,13837.58,394,95.2,1.5,0.3,1.3,1.8,0,388,337,86.9,0,37.7,13.6,48.7,13.4,18.7,18.7,311,678,125,74,63,29,20,32,68,175,237,166,14.7,85.3,338,518,510,541
400050,Donald Ross,282,91,32.3,7.1,17.7,7.8,64.5,1.4,0,1.4,165,19,301,13837.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400305,East Middle School,733,146,19.9,6.8,13.5,3.8,73.5,0.4,0,1.9,393,17.7,765,13837.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400015,Highlands,425,47,11.1,2.6,13.6,2.6,80.5,0.5,0,0.2,218,20.3,427,13837.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400005,Hollis,435,63,14.5,2.8,17.2,4.8,73.3,0.5,0,1.4,317,13.9,428,13837.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400025,Liberty,448,50,11.2,1.6,24.3,5.1,67.4,0,0.2,1.3,234,20.1,443,13837.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400020,Mary E Flaherty School,371,63,17,2.2,22.4,5.1,68.2,0.3,0,1.9,170,20.9,362,13837.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400009,Monatiquot Kindergarten Center,262,53,20.2,5,16.8,4.6,70.6,0.4,0,2.7,128,17.9,286,13837.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400310,South Middle School,677,106,15.7,2.2,16.1,3.8,76.7,0.1,0,1,329,18.6,675,13837.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410010,Eddy Elementary,233,56,24,2.6,1.3,4.7,88.4,0,0,3,140,18.4,228,20571.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410005,Stony Brook Elementary,259,69,26.6,2.7,0.8,8.1,82.6,0,0,5.8,154,16.7,280,20571.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430005,Brimfield Elementary,285,50,17.5,3.5,1.8,0.4,94.4,0,0,0,95,17.7,300,15328.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440421,Ashfield Middle School,487,221,45.4,42.7,1.6,9.2,41.7,0.2,0.4,4.1,247,19.2,512,14213.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440007,Barrett Russell School,219,153,69.9,58.9,1.8,19.2,11,0.5,0,8.7,104,16.8,218,14213.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440515,Brockton Champion High School,177,114,64.4,38.4,0.6,24.9,28.8,0.6,0.6,6.2,194,8.2,150,14213.65,45,37.8,37.8,2.2,0,22.2,0,34,19,55.9,5.3,5.3,78.9,10.5,78.9,10.5,0,,,,,,,,,,,,,,,1,,,
440505,Brockton High,4264,1997,46.8,62.2,2.6,12.5,18.8,0.4,0.2,3.4,1510,20.4,4327,14213.65,1013,89.9,4.7,2.4,0,3,0,897,682,76,0.7,19.1,49,31.2,48.4,13.9,15.1,315,437,220,70,23,2,0,116,177,88,44,12,67,33,623,440,428,453
440010,Brookfield,632,333,52.7,55.4,1.7,10.4,28.3,0.2,0.3,3.6,287,20.8,727,14213.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440110,Downey,655,420,64.1,51.5,2.1,16.8,21.7,0.9,0.5,6.6,353,15.1,651,14213.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440001,Dr W Arnone Community School,808,525,65,62,0.2,18.2,11,1,0,7.5,323,22.7,849,14213.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440405,East Middle School,540,328,60.7,69.8,0.7,11.3,13.5,0,0.6,4.1,317,18.1,556,14213.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440023,Edgar B Davis,1042,591,56.7,60.9,0.3,14.7,17.9,0.2,0.5,5.5,423,24.6,1061,14213.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
