time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-04-19T01:48:25.210Z,18.027,-66.8918333333333,17.76,1.95,md,15,80,,0.15,pr,pr71345003,2022-04-19T02:29:36.780Z,"1 km SE of Lluveras, Puerto Rico",earthquake,0.39,0.62,0.145339934559202,6,reviewed,pr,pr
2022-04-19T01:39:26.920Z,36.3681667,-120.9476667,10.08,2.17,md,29,119,0.04809,0.11,nc,nc73719940,2022-04-21T00:14:15.411Z,"24km NE of King City, CA",earthquake,0.29,0.67,0.251,23,reviewed,nc,nc
2022-04-19T01:30:55.310Z,38.8260002,-122.7901688,-0.54,0.35,md,6,132,0.01239,0.01,nc,nc73719925,2022-04-19T03:34:54.165Z,"6km W of Cobb, CA",earthquake,0.32,3.36,,1,automatic,nc,nc
2022-04-19T01:23:06.829Z,7.2333,126.9512,19,6.1,mww,,52,1.371,0.94,us,us7000h373,2022-04-22T17:37:07.040Z,"42 km E of Santiago, Philippines",earthquake,6.8,1.7,0.045,47,reviewed,us,us
2022-04-19T01:22:37.598Z,37.0351,-115.4139,0,1.2,ml,9,230.82,0.449,0.1016,nn,nn00837458,2022-04-19T19:55:28.325Z,"42 km SSW of Alamo, Nevada",earthquake,,0,0.29,4,reviewed,nn,nn
2022-04-19T01:19:09.540Z,17.9688333333333,-66.9465,7.45,1.71,md,10,187,,0.12,pr,pr71344993,2022-04-19T01:40:08.080Z,"3 km WSW of Fuig, Puerto Rico",earthquake,0.51,0.36,0.0163964872624909,5,reviewed,pr,pr
2022-04-19T01:17:21.560Z,20.173,-155.648166666667,30.76,3.09,ml,56,158,,0.15,hv,hv72989027,2022-04-20T22:01:45.040Z,"9 km NW of Kukuihaele, Hawaii",earthquake,0.46,0.89,0.123702027046805,20,reviewed,hv,hv
2022-04-19T01:17:10.950Z,19.4951666666667,-155.659,3.34,0.8,md,16,94,,0.12,hv,hv72989022,2022-04-19T01:58:45.010Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.88,0.157049656206577,7,reviewed,hv,hv
2022-04-19T01:11:13.230Z,17.9426666666667,-66.9678333333333,14.5,2.28,md,3,222,,0.06,pr,pr71344988,2022-04-19T01:35:15.540Z,"7 km WSW of Guánica, Puerto Rico",earthquake,2.37,1.01,0.0142978530200186,3,reviewed,pr,pr
2022-04-19T01:06:53.420Z,33.8825,-116.8513333,11.83,0.7,ml,21,119,0.06631,0.12,ci,ci40240712,2022-04-19T15:19:48.409Z,"5km SSE of Banning, CA",earthquake,0.23,0.49,0.086,10,reviewed,ci,ci
2022-04-19T01:05:09.010Z,38.8251648,-122.8033371,2.53,0.84,md,12,73,0.005551,0.01,nc,nc73719915,2022-04-19T01:46:53.579Z,"7km NW of The Geysers, CA",earthquake,0.3,0.94,,1,automatic,nc,nc
2022-04-19T01:04:16.810Z,33.514,-116.7411667,2.51,0.41,ml,25,42,0.04947,0.1,ci,ci40240696,2022-04-20T18:21:44.544Z,"8km SW of Anza, CA",earthquake,0.14,0.17,0.191,6,reviewed,ci,ci
2022-04-19T01:04:04.050Z,33.5126667,-116.7468333,4.02,0.28,ml,15,163,0.04471,0.2,ci,ci37496117,2022-04-20T18:26:02.929Z,"8km SW of Anza, CA",earthquake,0.43,0.62,0.045,3,reviewed,ci,ci
2022-04-19T01:03:51.240Z,33.5146667,-116.7435,4.11,-0.07,ml,12,80,0.04755,0.13,ci,ci37496125,2022-04-20T18:31:16.711Z,"8km SW of Anza, CA",earthquake,0.29,0.61,0.176,3,reviewed,ci,ci
2022-04-19T00:56:56.120Z,44.5301667,-112.5055,1.13,0.7,ml,7,148,0.102,0.14,mb,mb80543569,2022-04-19T16:09:47.790Z,"13 km SSE of Lima, Montana",earthquake,1.04,3.01,0.179,2,reviewed,mb,mb
2022-04-19T00:54:53.700Z,19.2136669158936,-155.427993774414,31.0300006866455,1.94000006,md,28,140,,0.119999997,hv,hv72989002,2022-04-19T00:57:59.950Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.64,0.850000024,0.959999979,3,automatic,hv,hv
2022-04-19T00:51:39.530Z,47.0518333,-113.3025,13.37,1.93,ml,28,62,0.137,0.19,mb,mb80543514,2022-04-19T14:15:34.140Z,"13 km WNW of Ovando, Montana",earthquake,0.38,0.58,0.282,6,reviewed,mb,mb
2022-04-19T00:50:23.606Z,40.2461,-119.5292,15.1,1,ml,4,284.41,0.173,0.1271,nn,nn00837457,2022-04-19T19:46:08.618Z,"33 km N of Sutcliffe, Nevada",earthquake,,5.4,0.05,3,reviewed,nn,nn
2022-04-19T00:49:13.250Z,40.4015,-125.3686667,9.72,2.78,md,19,311,0.7905,0.15,nc,nc73719900,2022-04-20T03:47:26.795Z,"92km W of Petrolia, CA",earthquake,8.43,31.61,0.153,25,reviewed,nc,nc
2022-04-19T00:40:13.320Z,44.3593333,-115.2073333,10.38,2.22,ml,12,83,0.839,0.2,mb,mb80543509,2022-04-19T14:23:59.420Z,"26 km NW of Stanley, Idaho",earthquake,0.52,0.95,0.158,12,reviewed,mb,mb
2022-04-19T00:34:03.730Z,19.4871666666667,-155.6565,-3.19,2.11,ml,34,69,,0.23,hv,hv72988992,2022-04-19T00:58:02.360Z,"22 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.24,0.17,0.101014204983776,8,reviewed,hv,hv
2022-04-19T00:31:37.260Z,38.3558333,-119.444,1.49,2.46,md,14,96,0.007422,0.06,nc,nc73719890,2022-04-20T03:32:15.693Z,"18km S of Walker, CA",earthquake,0.4,0.24,0.171,28,reviewed,nc,nc
2022-04-19T00:28:30.550Z,36.156,-120.1978333,6.98,1.7,md,30,137,0.153,0.06,nc,nc73719885,2022-04-21T01:05:22.730Z,"10km WSW of Huron, CA",earthquake,0.42,0.77,0.225,25,reviewed,nc,nc
2022-04-19T00:27:35.890Z,32.407,-115.2496667,11.13,2.76,ml,27,112,0.04843,0.33,ci,ci40240688,2022-04-20T17:52:08.468Z,"8km NW of Delta, B.C., MX",earthquake,0.71,1.15,0.121,12,reviewed,ci,ci
2022-04-19T00:22:03.004Z,62.8822,-148.1587,54.9,1.7,ml,,,,0.75,ak,ak022509pjsy,2022-04-19T00:30:45.569Z,"69 km SE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-19T00:20:48.622Z,-10.8329,166.0919,10,5.3,mww,,67,15.299,1.02,us,us7000h36v,2022-04-19T00:43:08.040Z,"34 km ESE of Lata, Solomon Islands",earthquake,14.6,1.8,0.093,11,reviewed,us,us
2022-04-19T00:15:50.308Z,40.2482,-119.5171,13.9,0.8,ml,3,284.68,0.182,0.0458,nn,nn00837455,2022-04-19T19:39:55.865Z,"33 km NNE of Sutcliffe, Nevada",earthquake,,9.4,0.13,3,reviewed,nn,nn
2022-04-19T00:11:54.460Z,33.5115,-116.7443333,3.83,0.35,ml,22,79,0.04681,0.1,ci,ci40240672,2022-04-19T15:09:15.747Z,"8km SW of Anza, CA",earthquake,0.18,0.34,0.177,6,reviewed,ci,ci
2022-04-19T00:10:55.370Z,33.5098333,-116.7475,3.96,0.53,ml,28,48,0.04423,0.13,ci,ci40240664,2022-04-20T17:38:18.330Z,"8km SW of Anza, CA",earthquake,0.17,0.3,0.182,13,reviewed,ci,ci
2022-04-19T00:06:19.949Z,38.522,-119.5349,2.5,1.5,ml,6,182.72,0.065,0.1124,nn,nn00837454,2022-04-19T19:36:48.334Z,"5 km W of Walker, California",earthquake,,5.2,0.4,3,reviewed,nn,nn
2022-04-19T00:00:15.320Z,32.3688333,-115.2778333,11.81,1.7,ml,14,175,0.0555,0.24,ci,ci37496021,2022-04-19T15:15:32.392Z,"8km W of Delta, B.C., MX",earthquake,0.48,0.67,0.083,5,reviewed,ci,ci
2022-04-19T00:00:03.350Z,32.3358333,-115.2545,10.97,2.21,ml,17,216,0.09373,0.27,ci,ci40240656,2022-04-19T15:13:23.360Z,"6km WSW of Delta, B.C., MX",earthquake,0.92,0.71,0.232,7,reviewed,ci,ci
2022-04-18T23:48:12.184Z,60.9814,-150.5491,37.5,1.5,ml,,,,0.4,ak,ak0224z00rk2,2022-04-18T23:54:22.395Z,"9 km NE of Point Possession, Alaska",earthquake,,1.7,,,automatic,ak,ak
2022-04-18T23:43:37.000Z,33.7911667,-116.0915,3.26,1.55,ml,51,44,0.1084,0.15,ci,ci40240640,2022-04-19T21:32:00.800Z,"14km NE of Indio, CA",earthquake,0.13,0.52,0.209,25,reviewed,ci,ci
2022-04-18T23:36:42.400Z,33.6878333,-116.7126667,16.74,0.66,ml,28,97,0.02331,0.11,ci,ci40240624,2022-04-19T20:43:50.437Z,"6km S of Idyllwild, CA",earthquake,0.21,0.29,0.161,12,reviewed,ci,ci
2022-04-18T23:33:59.520Z,33.7901667,-116.0885,4.07,1.18,ml,31,83,0.111,0.14,ci,ci40240608,2022-04-19T20:28:24.105Z,"14km ENE of Indio, CA",earthquake,0.15,0.52,0.169,18,reviewed,ci,ci
2022-04-18T23:33:34.531Z,-11.2702,162.8326,11.63,5.5,mww,,47,3.372,0.65,us,us7000h36n,2022-04-22T17:42:36.040Z,"134 km SE of Kirakira, Solomon Islands",earthquake,9.7,4.2,0.083,14,reviewed,us,us
2022-04-18T23:33:32.820Z,33.791,-116.1003333,3.62,0.67,ml,14,144,0.1011,0.14,ci,ci37496069,2022-04-19T20:37:31.158Z,"13km NE of Indio, CA",earthquake,0.24,1.1,0.149,3,reviewed,ci,ci
2022-04-18T23:32:00.010Z,18.0135,-66.8466666666667,19.41,2.05,md,13,137,,0.23,pr,pr71344983,2022-04-18T23:46:30.030Z,"2 km S of Yauco, Puerto Rico",earthquake,0.7,1.33,0.185073424991094,6,reviewed,pr,pr
2022-04-18T23:30:49.110Z,32.425,-115.259,4.76,2.49,ml,23,107,0.03929,0.27,ci,ci40240600,2022-04-19T20:20:26.995Z,"10km NW of Delta, B.C., MX",earthquake,0.3,0.68,0.206,13,reviewed,ci,ci
2022-04-18T23:29:44.740Z,33.6805,-116.7155,16.43,0.76,ml,30,91,0.03061,0.11,ci,ci40240584,2022-04-19T20:08:31.842Z,"7km S of Idyllwild, CA",earthquake,0.18,0.32,0.18,21,reviewed,ci,ci
2022-04-18T23:28:51.386Z,39.7128,-119.9069,4.9,1.6,ml,14,81.17,0.114,0.1177,nn,nn00837415,2022-04-19T02:38:55.741Z,"6 km ENE of Cold Springs, Nevada",earthquake,,2.7,0.31,8,reviewed,nn,nn
2022-04-18T23:28:08.760Z,38.8261681,-122.8580017,2.42,0.85,md,16,66,0.001633,0.02,nc,nc73719855,2022-04-18T23:45:53.876Z,"10km WNW of The Geysers, CA",earthquake,0.32,0.52,0.02,3,automatic,nc,nc
2022-04-18T23:27:39.340Z,35.9375,-117.6776667,4.46,0.57,ml,11,90,0.02445,0.07,ci,ci40240592,2022-04-19T14:57:09.228Z,"21km E of Little Lake, CA",earthquake,0.18,0.24,0.219,4,reviewed,ci,ci
2022-04-18T23:22:01.734Z,59.9989,-152.2993,65.6,1.6,ml,,,,0.95,ak,ak0224yzv654,2022-04-18T23:34:30.749Z,"32 km W of Happy Valley, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-04-18T23:18:49.000Z,32.3671667,-115.2463333,10.96,2.56,ml,17,172,0.07202,0.25,ci,ci37496061,2022-04-19T19:28:18.067Z,"5km WNW of Delta, B.C., MX",earthquake,0.85,0.55,0.079,8,reviewed,ci,ci
2022-04-18T23:18:42.290Z,31.999,-116.853,17.23,1.97,ml,18,217,0.2068,0.12,ci,ci40240576,2022-04-19T19:30:17.235Z,"19km NW of El Sauzal, B.C., MX",earthquake,0.45,0.61,0.117,9,reviewed,ci,ci
2022-04-18T23:15:59.900Z,36.9462,140.3737,94.06,5.3,mww,,38,1.785,0.76,us,us7000h36f,2022-04-21T22:29:11.257Z,"20 km N of Daigo, Japan",earthquake,5.8,2.2,0.068,21,reviewed,us,us
2022-04-18T23:10:11.610Z,44.6505,-110.4625,4.91,1.73,ml,21,103,0.07133,0.16,uu,uu60492397,2022-04-19T13:11:54.430Z,"40 km SSE of Mammoth, Wyoming",earthquake,0.37,0.41,0.085,3,reviewed,uu,uu
2022-04-18T23:08:46.120Z,33.51,-116.7438333,3.71,0.25,ml,16,85,0.04728,0.12,ci,ci40240568,2022-04-19T14:54:01.209Z,"8km SW of Anza, CA",earthquake,0.24,0.49,0.077,4,reviewed,ci,ci
2022-04-18T23:07:29.633Z,62.7755,-151.4504,90.3,1.5,ml,,,,0.76,ak,ak0224yzs0iv,2022-04-18T23:18:40.320Z,"46 km NW of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-04-18T22:49:32.330Z,32.39776611,-101.598347,1.002644857,2.7,ml,20,80,0.1962996723,0.6,tx,tx2022hpga,2022-04-23T05:31:26.994Z,"18 km SE of Ackerly, Texas",earthquake,2.42797816,1.912080656,0.2,20,reviewed,tx,tx
2022-04-18T22:36:03.500Z,43.64266666666666,-123.33933333333333,-0.24,1.79,ml,8,129,0.04604,0.09,uw,uw61823882,2022-04-18T22:50:29.560Z,"2 km SW of Drain, Oregon",explosion,0.36,31.61,0.16592147943447766,4,reviewed,uw,uw
2022-04-18T22:35:34.450Z,32.415,-115.2528333,18.5,3.31,ml,37,79,0.04435,0.29,ci,ci40240528,2022-04-22T22:17:15.488Z,"9km NW of Delta, B.C., MX",earthquake,0.48,1.37,0.138,107,reviewed,ci,ci
2022-04-18T22:30:18.530Z,33.5943333,-116.8043333,8.5,0.08,ml,16,145,0.03359,0.09,ci,ci40240520,2022-04-19T19:07:25.826Z,"13km WNW of Anza, CA",earthquake,0.27,0.34,0.164,7,reviewed,ci,ci
2022-04-18T22:23:02.279Z,35.10666667,-95.528,7.61,1.99,ml,48,96,0.1070789874,0.23,ok,ok2022hpfd,2022-04-19T14:55:28.298Z,"13 km E of Crowder, Oklahoma",earthquake,,0.6,0.27,5,reviewed,ok,ok
2022-04-18T22:22:35.130Z,33.5121667,-116.7441667,3.26,0.33,ml,16,67,0.04694,0.09,ci,ci40240512,2022-04-19T19:01:20.627Z,"8km SW of Anza, CA",earthquake,0.2,0.51,0.09,4,reviewed,ci,ci
2022-04-18T22:22:12.970Z,32.4235,-115.26,2.67,2.94,ml,35,99,0.03827,0.31,ci,ci40240504,2022-04-18T23:15:57.472Z,"10km NW of Delta, B.C., MX",earthquake,0.34,0.43,0.144,94,reviewed,ci,ci
2022-04-18T22:18:17.990Z,38.8284988,-122.8013306,1.88,1.17,md,12,74,0.008521,0.01,nc,nc73719825,2022-04-18T23:10:26.660Z,"7km W of Cobb, CA",earthquake,0.31,0.92,,1,automatic,nc,nc
2022-04-18T22:04:53.130Z,53.834,-166.892666666667,5.45,0.14,ml,5,230,,0.05,av,av91055253,2022-04-19T04:59:32.070Z,"23 km WSW of Dutch Harbor, Alaska",earthquake,0.48,0.84,0.234468459852145,5,reviewed,av,av
2022-04-18T21:58:12.090Z,35.9401667,-117.6791667,5.22,-0.33,ml,3,280,0.0246,0.03,ci,ci40240456,2022-04-19T14:46:52.148Z,"20km E of Little Lake, CA",earthquake,0.51,0.62,0.157,2,reviewed,ci,ci
2022-04-18T21:56:12.858Z,-8.8758,157.8709,10,5,mb,,32,2.125,0.68,us,us7000h362,2022-04-18T22:27:39.040Z,"141 km SE of Gizo, Solomon Islands",earthquake,8.7,1.8,0.06,89,reviewed,us,us
2022-04-18T21:53:00.680Z,44.614,-113.0018333,4.7,0.76,ml,8,152,0.24,0.14,mb,mb80543559,2022-04-19T15:55:32.350Z,"29 km ESE of Leadore, Idaho",earthquake,0.66,8.4,0.084,2,reviewed,mb,mb
2022-04-18T21:48:52.980Z,33.5088333,-116.7448333,3.84,0.9,ml,37,31,0.04652,0.13,ci,ci40240448,2022-04-19T18:56:58.260Z,"8km SW of Anza, CA",earthquake,0.12,0.28,0.151,18,reviewed,ci,ci
2022-04-18T21:44:41.730Z,33.5108333,-116.7438333,3.9,1.13,ml,39,30,0.04724,0.13,ci,ci40240432,2022-04-19T18:45:40.790Z,"8km SW of Anza, CA",earthquake,0.12,0.26,0.152,22,reviewed,ci,ci
2022-04-18T21:44:41.290Z,36.8335,-121.3838333,-0.41,0.24,md,5,281,0.086,0.14,nc,nc71128014,2022-04-21T04:27:20.872Z,"2km SE of Hollister, CA",earthquake,3.13,2.44,0.043,2,reviewed,nc,nc
2022-04-18T21:43:46.440Z,36.5803333,-121.1305,10.26,1.27,md,16,151,0.04503,0.09,nc,nc73719820,2022-04-21T01:34:15.926Z,"6km NNE of Pinnacles, CA",earthquake,0.43,0.51,0.199,13,reviewed,nc,nc
2022-04-18T21:42:58.680Z,38.8305016,-122.810997,1.9,0.75,md,13,76,0.007133,0.01,nc,nc73719805,2022-04-18T22:11:56.296Z,"8km NW of The Geysers, CA",earthquake,0.25,0.69,0.1,2,automatic,nc,nc
2022-04-18T21:42:46.440Z,38.8306656,-122.8111649,2.04,0.85,md,15,46,0.00731,0.02,nc,nc73719800,2022-04-18T22:00:38.226Z,"8km NW of The Geysers, CA",earthquake,0.27,0.78,,1,automatic,nc,nc
2022-04-18T21:42:20.820Z,33.0516667,-115.0083333,-0.2,1.65,ml,10,67,0.0832,0.24,ci,ci40240440,2022-04-18T22:11:39.997Z,"44km NE of Holtville, CA",quarry blast,0.81,31.61,0.222,4,reviewed,ci,ci
2022-04-18T21:40:02.440Z,34.9981667,-118.1905,-0.82,1.58,ml,24,56,0.1231,0.25,ci,ci40240424,2022-04-18T22:19:17.208Z,"6km SSW of Mojave, CA",quarry blast,0.51,31.61,0.076,6,reviewed,ci,ci
2022-04-18T21:39:04.925Z,49.3509,153.901,129.09,4.8,mb,,90,4.455,0.65,us,us7000h360,2022-04-18T22:42:56.040Z,"217 km SW of Severo-Kuril’sk, Russia",earthquake,8.3,6.1,0.035,248,reviewed,us,us
2022-04-18T21:37:20.030Z,44.6536667,-110.4508333,4.75,0.83,md,9,171,0.0732,0.17,uu,uu60492382,2022-04-18T22:26:15.350Z,"41 km SSE of Mammoth, Wyoming",earthquake,0.71,1.08,0.594,5,reviewed,uu,uu
2022-04-18T21:29:04.750Z,44.6501667,-110.4586667,4.29,1.13,md,16,119,0.073,0.14,uu,uu60492372,2022-04-18T22:22:05.600Z,"41 km SSE of Mammoth, Wyoming",earthquake,0.38,0.79,0.404,12,reviewed,uu,uu
2022-04-18T21:23:03.250Z,59.3551666666667,-153.4425,-0.63,0.07,ml,4,166,,0.09,av,av91055248,2022-04-19T04:55:36.930Z,"61 km SE of Pedro Bay, Alaska",earthquake,0.36,0.17,0.331945451830914,4,reviewed,av,av
2022-04-18T21:20:53.497Z,73.4667,10.4866,10,4.3,mb,,97,4.952,0.61,us,us7000h35x,2022-04-18T22:17:11.040Z,"Norwegian Sea",earthquake,9.9,1.9,0.188,8,reviewed,us,us
2022-04-18T21:20:43.940Z,33.7265,-116.0725,3.38,1.11,ml,44,48,0.07575,0.15,ci,ci40240408,2022-04-19T18:36:29.740Z,"11km ENE of Coachella, CA",earthquake,0.14,0.28,0.102,17,reviewed,ci,ci
2022-04-18T21:16:44.320Z,33.3228333,-116.8481667,12.76,0.84,ml,24,76,0.033,0.14,ci,ci40240400,2022-04-19T18:23:40.414Z,"4km SSE of Palomar Observatory, CA",earthquake,0.22,0.75,0.125,11,reviewed,ci,ci
2022-04-18T21:15:59.860Z,44.3725,-115.2123333,9.2,2.2,ml,10,83,0.909,0.24,mb,mb80543409,2022-04-18T23:21:57.890Z,"27 km NW of Stanley, Idaho",earthquake,0.58,1.71,0.148,10,reviewed,mb,mb
2022-04-18T21:13:14.960Z,32.3985,-115.2255,12.86,2.03,ml,18,162,0.07043,0.33,ci,ci40240392,2022-04-19T18:12:08.851Z,"6km NNW of Delta, B.C., MX",earthquake,0.55,1.19,0.258,11,reviewed,ci,ci
2022-04-18T21:03:40.087Z,61.1334,-151.2503,54.1,1.3,ml,,,,0.86,ak,ak0224yykb9v,2022-04-18T21:06:51.777Z,"9 km W of Beluga, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-04-18T20:58:31.367Z,-11.4056,162.7899,10,4.4,mb,,106,3.411,0.45,us,us6000hfnu,2022-04-22T21:00:47.040Z,"141 km SE of Kirakira, Solomon Islands",earthquake,5.8,1.9,0.155,12,reviewed,us,us
2022-04-18T20:54:58.300Z,37.2925,-121.6673333,3.02,1.06,md,15,62,0.03377,0.06,nc,nc73719790,2022-04-20T00:21:19.607Z,"15km E of Seven Trees, CA",earthquake,0.23,0.36,0.124,14,reviewed,nc,nc
2022-04-18T20:50:44.500Z,35.963,-97.80483333,6.75,1.91,ml,99,25,0.1493706884,0.25,ok,ok2022hpcc,2022-04-19T14:44:45.087Z,"9 km ESE of Dover, Oklahoma",earthquake,,0.5,0.21,5,reviewed,ok,ok
2022-04-18T20:49:30.500Z,32.381,-115.2133333,11.87,1.85,ml,10,220,0.08653,0.25,ci,ci40240352,2022-04-18T21:39:11.616Z,"4km NNW of Delta, B.C., MX",earthquake,1.79,0.7,0.092,4,reviewed,ci,ci
2022-04-18T20:48:24.740Z,35.76,-117.5753333,8.25,1.13,ml,19,86,0.05847,0.14,ci,ci40240336,2022-04-19T18:05:48.305Z,"16km W of Searles Valley, CA",earthquake,0.22,0.56,0.171,8,reviewed,ci,ci
2022-04-18T20:47:34.830Z,33.8661667,-117.5073333,2.75,0.99,ml,25,62,0.07109,0.14,ci,ci40240328,2022-04-19T18:00:30.252Z,"2km SE of Home Gardens, CA",quarry blast,0.34,0.39,0.089,8,reviewed,ci,ci
2022-04-18T20:42:52.947Z,63.0028,-149.1692,66.8,1.6,ml,,,,0.53,ak,ak0224yy79la,2022-04-18T20:45:26.681Z,"44 km SSW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-04-18T20:30:52.871Z,29.6779,142.212,10,4.9,mb,,115,2.572,0.74,us,us7000h35c,2022-04-22T20:57:36.040Z,"Izu Islands, Japan region",earthquake,7.8,1.8,0.045,157,reviewed,us,us
2022-04-18T20:27:07.802Z,60.3761,-153.4642,0,1.4,ml,,,,0.73,ak,ak0224yy3yda,2022-04-18T20:34:08.610Z,"50 km ENE of Port Alsworth, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-18T20:15:50.360Z,33.4371667,-116.6195,5.54,0.47,ml,25,62,0.05918,0.15,ci,ci40240320,2022-04-19T14:42:59.096Z,"14km SSE of Anza, CA",earthquake,0.22,0.53,0.168,5,reviewed,ci,ci
2022-04-18T20:08:00.180Z,33.7146667,-116.8136667,18.84,0.49,ml,10,182,0.08301,0.15,ci,ci40240296,2022-04-18T20:40:45.914Z,"8km ESE of Valle Vista, CA",earthquake,1.06,0.63,0.067,3,reviewed,ci,ci
2022-04-18T20:06:57.350Z,45.1005,-122.47933333333333,-0.38,1.52,md,12,94,0.07577,0.28,uw,uw61823802,2022-04-18T20:58:02.480Z,"9 km SE of Molalla, Oregon",explosion,0.6,31.61,0.17896710316770448,8,reviewed,uw,uw
2022-04-18T20:04:00.176Z,61.5444,-141.0833,8.2,1.6,ml,,,,0.8,ak,ak0224yxz0c0,2022-04-18T20:07:42.381Z,"98 km E of McCarthy, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-18T20:03:08.505Z,-11.1836,162.8815,10,4.5,mb,,88,3.367,0.76,us,us6000hfnr,2022-04-22T20:48:32.040Z,"132 km SE of Kirakira, Solomon Islands",earthquake,8,1.9,0.151,13,reviewed,us,us
2022-04-18T19:56:12.950Z,33.7271667,-116.0726667,3.58,0.93,ml,30,94,0.07641,0.13,ci,ci40240288,2022-04-19T17:46:25.543Z,"11km ENE of Coachella, CA",earthquake,0.14,0.3,0.11,13,reviewed,ci,ci
2022-04-18T19:56:00.480Z,33.7333333,-116.0815,1.34,0.26,ml,7,121,0.08253,0.1,ci,ci37496053,2022-04-19T17:50:03.116Z,"10km NE of Coachella, CA",earthquake,0.29,0.67,0.119,4,reviewed,ci,ci
2022-04-18T19:52:37.920Z,33.7905,-116.0891667,4.56,1.26,ml,35,102,0.1104,0.12,ci,ci40240272,2022-04-19T17:31:38.410Z,"14km ENE of Indio, CA",earthquake,0.15,0.44,0.19,20,reviewed,ci,ci
2022-04-18T19:33:23.148Z,38.5304,-119.5174,5.9,1.4,ml,13,121.53,0.056,0.1607,nn,nn00837386,2022-04-19T02:38:30.642Z,"3 km WNW of Walker, California",earthquake,,1.3,0.12,4,reviewed,nn,nn
2022-04-18T19:33:08.706Z,-21.7832,170.6969,98.26,4.6,mb,,120,3.123,0.98,us,us7000h34z,2022-04-22T20:41:48.040Z,"288 km SSE of Isangel, Vanuatu",earthquake,10.1,6.2,0.09,38,reviewed,us,us
2022-04-18T19:31:44.030Z,35.6758333,-117.4911667,1.94,0.26,ml,6,163,0.09221,0.19,ci,ci40240264,2022-04-18T21:37:13.096Z,"13km SW of Searles Valley, CA",earthquake,1.27,0.64,0.061,3,reviewed,ci,ci
2022-04-18T19:30:06.513Z,63.1877,-150.6352,6.3,1.3,ml,,,,0.67,ak,ak0224yxj5sw,2022-04-18T19:33:09.420Z,"67 km SE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-18T19:26:48.310Z,33.7891667,-116.0916667,3.35,0.98,ml,23,101,0.1084,0.15,ci,ci40240256,2022-04-18T20:51:47.767Z,"14km ENE of Indio, CA",earthquake,0.19,0.91,0.107,6,reviewed,ci,ci
2022-04-18T19:15:56.228Z,63.5681,-150.7412,0.2,1.2,ml,,,,0.58,ak,ak0224yxg1wm,2022-04-18T19:18:18.820Z,"48 km E of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-18T19:13:23.460Z,38.7861671,-122.7523346,-0.18,0.95,md,16,91,0.01255,0.06,nc,nc73719770,2022-04-18T19:44:54.380Z,"1km NNE of The Geysers, CA",earthquake,0.28,0.57,0.19,3,automatic,nc,nc
2022-04-18T19:10:14.681Z,62.5218,-153.1272,13.2,1.4,ml,,,,0.26,ak,ak0224yxew4g,2022-04-18T19:15:10.399Z,"84 km SE of Nikolai, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-18T19:03:57.920Z,36.587,-98.7075,8.15,1.16,ml,17,89,0.03509311353,0.03,ok,ok2022hoyo,2022-04-19T15:09:38.864Z,"14 km SSE of Avard, Oklahoma",earthquake,,0.1,0.21,4,reviewed,ok,ok
2022-04-18T19:02:18.880Z,17.9583,-67.0096,11,1.81,md,6,207,0.0364,0.18,pr,pr2022108001,2022-04-18T19:21:52.710Z,"4 km ESE of La Parguera, Puerto Rico",earthquake,0.75,1.07,0.06,4,reviewed,pr,pr
2022-04-18T18:58:38.641Z,61.748,-146.6598,19.7,1.6,ml,,,,0.84,ak,ak0224yx3sq3,2022-04-18T19:01:21.890Z,"27 km SSE of Nelchina, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-18T18:45:13.864Z,37.1212,-115.3853,0,1,ml,5,320.29,0.472,0.1214,nn,nn00837392,2022-04-19T02:38:33.133Z,"33 km SW of Alamo, Nevada",earthquake,,0,0.29,4,reviewed,nn,nn
2022-04-18T18:25:50.481Z,61.6345,-147.6634,19.3,1.8,ml,,,,0.91,ak,ak0224ywwr0g,2022-04-18T18:29:06.616Z,"19 km S of Glacier View, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-18T18:19:46.750Z,38.8269997,-122.7958298,2.5,0.84,md,8,89,0.01169,0.01,nc,nc73719755,2022-04-18T19:12:07.155Z,"6km W of Cobb, CA",earthquake,0.47,1.54,,1,automatic,nc,nc
